horizon_hours,signal,alpha,base_mae,corrected_mae,delta_mae,baseline_probe_mae,incremental_delta_vs_baseline_probe
3,baseline_current_pm+prediction,100.0,9.696192741394043,9.704465866088867,0.008273124694824219,,
3,spatial_innovation,100.0,9.696192741394043,9.630440376005197,-0.0657523653888461,9.704465866088867,-0.07402549008367032
3,neighbor_trend,100.0,9.696192741394043,9.59269135690401,-0.10350138449003232,9.704465866088867,-0.11177450918485654
3,regional_factor,100.0,9.696192741394043,9.679498672485352,-0.016694068908691406,9.704465866088867,-0.024967193603515625
3,wind_aligned_innovation,0.01,9.696192741394043,9.525493621826172,-0.1706991195678711,9.704465866088867,-0.1789722442626953
3,wind_lagged_innovation_3h,100.0,9.696192741394043,9.580023765563965,-0.11616897583007812,9.704465866088867,-0.12444210052490234
3,wind_lagged_innovation_6h,100.0,9.696192741394043,9.666410446166992,-0.02978229522705078,9.704465866088867,-0.038055419921875
3,dewpoint,100.0,9.696192741394043,9.702938079833984,0.006745338439941406,9.704465866088867,-0.0015277862548828125
3,precipitation,100.0,9.696192741394043,9.710001945495605,0.0138092041015625,9.704465866088867,0.005536079406738281
3,boundary_layer_height,0.1,9.696192741394043,9.684187889099121,-0.012004852294921875,9.704465866088867,-0.020277976989746094
3,ventilation,100.0,9.696192741394043,9.687960624694824,-0.00823211669921875,9.704465866088867,-0.01650524139404297
3,dewpoint_deficit,100.0,9.696192741394043,9.704204559326172,0.008011817932128906,9.704465866088867,-0.0002613067626953125
6,baseline_current_pm+prediction,100.0,13.000207901000977,13.014449119567871,0.014241218566894531,,
6,spatial_innovation,100.0,13.000207901000977,12.863733639716129,-0.13647426128484774,13.014449119567871,-0.15071547985174227
6,neighbor_trend,100.0,13.000207901000977,13.0053223119132,0.005114410912224088,13.014449119567871,-0.009126807654670444
6,regional_factor,100.0,13.000207901000977,12.945016860961914,-0.0551910400390625,13.014449119567871,-0.06943225860595703
6,wind_aligned_innovation,100.0,13.000207901000977,12.663796424865723,-0.3364114761352539,13.014449119567871,-0.35065269470214844
6,wind_lagged_innovation_3h,100.0,13.000207901000977,12.865691184997559,-0.13451671600341797,13.014449119567871,-0.1487579345703125
6,wind_lagged_innovation_6h,100.0,13.000207901000977,12.961746215820312,-0.03846168518066406,13.014449119567871,-0.052702903747558594
6,dewpoint,100.0,13.000207901000977,13.010927200317383,0.01071929931640625,13.014449119567871,-0.0035219192504882812
6,precipitation,100.0,13.000207901000977,13.014318466186523,0.014110565185546875,13.014449119567871,-0.00013065338134765625
6,boundary_layer_height,0.01,13.000207901000977,13.012460708618164,0.0122528076171875,13.014449119567871,-0.0019884109497070312
6,ventilation,0.01,13.000207901000977,13.012334823608398,0.012126922607421875,13.014449119567871,-0.0021142959594726562
6,dewpoint_deficit,0.01,13.000207901000977,13.019902229309082,0.01969432830810547,13.014449119567871,0.0054531097412109375
12,baseline_current_pm+prediction,0.1,15.503491401672363,15.537174224853516,0.033682823181152344,,
12,spatial_innovation,0.01,15.503491401672363,15.369071038427665,-0.13442036324469875,15.537174224853516,-0.1681031864258511
12,neighbor_trend,0.01,15.503491401672363,15.47597880773468,-0.027512593937682794,15.537174224853516,-0.06119541711883514
12,regional_factor,0.01,15.503491401672363,15.3952054977417,-0.10828590393066406,15.537174224853516,-0.1419687271118164
12,wind_aligned_innovation,0.01,15.503491401672363,15.184054374694824,-0.31943702697753906,15.537174224853516,-0.3531198501586914
12,wind_lagged_innovation_3h,0.01,15.503491401672363,15.406706809997559,-0.09678459167480469,15.537174224853516,-0.13046741485595703
12,wind_lagged_innovation_6h,0.01,15.503491401672363,15.49271011352539,-0.010781288146972656,15.537174224853516,-0.044464111328125
12,dewpoint,100.0,15.503491401672363,15.524956703186035,0.021465301513671875,15.537174224853516,-0.012217521667480469
12,precipitation,100.0,15.503491401672363,15.52811336517334,0.024621963500976562,15.537174224853516,-0.009060859680175781
12,boundary_layer_height,0.01,15.503491401672363,15.518043518066406,0.014552116394042969,15.537174224853516,-0.019130706787109375
12,ventilation,0.01,15.503491401672363,15.52428913116455,0.0207977294921875,15.537174224853516,-0.012885093688964844
12,dewpoint_deficit,0.01,15.503491401672363,15.538302421569824,0.03481101989746094,15.537174224853516,0.0011281967163085938
24,baseline_current_pm+prediction,0.01,17.321195602416992,17.365236282348633,0.044040679931640625,,
24,spatial_innovation,0.01,17.321195602416992,17.33246932031173,0.011273717894738411,17.365236282348633,-0.032766962036902214
24,neighbor_trend,0.01,17.321195602416992,17.29425241574628,-0.026943186670713715,17.365236282348633,-0.07098386660235434
24,regional_factor,0.01,17.321195602416992,17.31416893005371,-0.00702667236328125,17.365236282348633,-0.051067352294921875
24,wind_aligned_innovation,0.01,17.321195602416992,17.289569854736328,-0.03162574768066406,17.365236282348633,-0.07566642761230469
24,wind_lagged_innovation_3h,0.01,17.321195602416992,17.332717895507812,0.011522293090820312,17.365236282348633,-0.03251838684082031
24,wind_lagged_innovation_6h,0.01,17.321195602416992,17.34613609313965,0.02494049072265625,17.365236282348633,-0.019100189208984375
24,dewpoint,0.01,17.321195602416992,17.365446090698242,0.04425048828125,17.365236282348633,0.000209808349609375
24,precipitation,100.0,17.321195602416992,17.355836868286133,0.034641265869140625,17.365236282348633,-0.0093994140625
24,boundary_layer_height,0.01,17.321195602416992,17.339242935180664,0.018047332763671875,17.365236282348633,-0.02599334716796875
24,ventilation,0.01,17.321195602416992,17.344863891601562,0.023668289184570312,17.365236282348633,-0.020372390747070312
24,dewpoint_deficit,1.0,17.321195602416992,17.359651565551758,0.038455963134765625,17.365236282348633,-0.005584716796875
