horizon_hours,node,station,region,mean_error,mae
3,0,Beijing,6,-0.13041278719902039,10.82058334350586
3,1,Tianjin,5,1.7202332019805908,12.513087272644043
3,2,Shijiazhuang,6,1.7061522006988525,14.345420837402344
3,3,Tangshan,5,0.32620739936828613,14.37037467956543
3,4,Qinhuangdao,5,1.3571672439575195,9.708584785461426
3,5,Handan,2,3.801624298095703,16.84246253967285
3,6,Baoding,6,1.4021260738372803,16.887609481811523
3,7,Zhangjiakou,6,1.2063491344451904,9.525521278381348
3,8,Chengde,5,1.296436071395874,6.884915828704834
3,9,Langfang,5,0.39942967891693115,12.256571769714355
3,10,Cangzhou,5,1.8182165622711182,13.605613708496094
3,11,Hengshui,2,2.0530922412872314,15.982372283935547
3,12,Xingtai,2,2.1899187564849854,15.966110229492188
3,13,Taiyuan,6,4.111958026885986,15.72645092010498
3,14,Huhehaote,6,3.910285234451294,11.897183418273926
3,15,Dalian,5,0.2156865894794464,7.655436038970947
3,16,Shanghai,0,0.02657315693795681,7.456882953643799
3,17,Nanjing,0,-0.6925204396247864,8.219123840332031
3,18,Suzhou,0,0.6073667407035828,7.620018482208252
3,19,Nantong,0,-0.19082364439964294,8.522950172424316
3,20,Lianyungang,5,0.35869547724723816,11.342891693115234
3,21,Xuzhou,2,3.6941590309143066,11.772676467895508
3,22,Yangzhou,0,0.9403976798057556,10.923704147338867
3,23,Wuxi,0,-0.19164982438087463,8.107014656066895
3,24,Changzhou,0,0.2096758484840393,9.549866676330566
3,25,Zhenjiang,0,1.3383309841156006,10.675066947937012
3,26,Taizhou,0,0.062272779643535614,7.198513031005859
3,27,Huaian,0,0.48212823271751404,11.001493453979492
3,28,Yancheng,0,1.2681341171264648,9.254154205322266
3,29,Suqian,0,1.0919157266616821,11.112030982971191
3,30,Hangzhou,0,-0.5486131310462952,7.203853130340576
3,31,Ningbo,0,0.19092176854610443,8.028100967407227
3,32,Shaoxing,0,0.6703912019729614,10.226466178894043
3,33,Huzhou,0,-0.5884329080581665,9.228504180908203
3,34,Jiaxing,0,-0.23138172924518585,8.12496566772461
3,35,Jinhua,0,-0.39330315589904785,8.617788314819336
3,36,Quzhou,0,0.5043370723724365,7.905200958251953
3,37,Lishui,0,0.21909426152706146,7.694266319274902
3,38,Hefei,0,0.37134960293769836,8.930006980895996
3,39,Nanchang,7,0.7492855191230774,6.3076887130737305
3,40,Jinan,5,-0.9331692457199097,11.849509239196777
3,41,Qingdao,5,0.042715322226285934,8.054945945739746
3,42,Zhengzhou,2,0.5948021411895752,11.722929000854492
3,43,Wuhan,7,0.07892484962940216,7.915562629699707
3,44,Zhangsha,7,0.9455210566520691,8.813058853149414
3,45,Zhongqing,4,-0.656916618347168,5.078673839569092
3,46,Chengdou,4,0.28299450874328613,7.568148136138916
3,47,Xian,1,2.9790899753570557,10.337565422058105
3,48,Lanzhou,3,1.4653702974319458,7.96525764465332
3,49,Yinchuan,3,1.3421474695205688,9.120257377624512
3,50,Baotou,6,3.28820538520813,12.184659957885742
3,51,Eerduosi,6,1.686583161354065,6.7954607009887695
3,52,Huludao,5,1.3593547344207764,12.711138725280762
3,53,Laiwu,5,-0.41446107625961304,13.33230209350586
3,54,Linyi,5,0.35116299986839294,10.641119956970215
3,55,Liaocheng,2,-1.089452862739563,14.769133567810059
3,56,Binzhou,5,-0.27377432584762573,15.153374671936035
3,57,Zibo,5,-1.5148528814315796,11.247491836547852
3,58,Zaozhuang,2,-0.014748137444257736,11.276525497436523
3,59,Yantai,5,-1.163933277130127,7.877921104431152
3,60,Weifang,5,0.10215822607278824,14.158992767333984
3,61,Jining,2,-0.41425731778144836,9.142950057983398
3,62,Taian,2,-0.6318891644477844,11.310470581054688
3,63,Rizhao,5,0.25410372018814087,11.371410369873047
3,64,Dongying,5,-0.13293465971946716,16.52511215209961
3,65,Heze,2,0.9960103034973145,13.879122734069824
3,66,Datong,6,3.1502621173858643,9.806962966918945
3,67,Zhangzhi,2,2.819946765899658,14.427043914794922
3,68,Linfen,1,3.996173143386841,16.962970733642578
3,69,Yangquan,6,2.628159999847412,12.322396278381348
3,70,Jinzhou,5,1.6938096284866333,12.251679420471191
3,71,Wuhu,0,-0.15178677439689636,8.805981636047363
3,72,Maanshan,0,-0.0015238833148032427,8.345918655395508
3,73,Jiujiang,7,0.20476491749286652,5.7457780838012695
3,74,Luoyang,2,1.3202630281448364,11.154365539550781
3,75,Anyang,2,2.168851852416992,13.983502388000488
3,76,Kaifeng,2,2.1219897270202637,14.859228134155273
3,77,Jiaozuo,2,0.6505343914031982,11.361292839050293
3,78,Pingdingshan,2,0.5737674236297607,11.328953742980957
3,79,Sanmenxia,1,2.085080623626709,12.267668724060059
3,80,Yichang,7,-0.7189610004425049,9.120955467224121
3,81,Jingzhou,7,0.7868918776512146,8.009459495544434
3,82,Yueyang,7,0.5709775686264038,7.428698539733887
3,83,Changde,7,0.09472161531448364,7.820553779602051
3,84,Zhangjiajie,7,0.9682192802429199,6.758838176727295
3,85,Mianyang,4,1.509575605392456,6.831384658813477
3,86,Yibin,4,0.4673926532268524,8.394813537597656
3,87,Luzhou,4,-0.6475508213043213,8.48180866241455
3,88,Zigong,4,-0.3637843132019043,12.008769035339355
3,89,Deyang,4,0.9832932353019714,10.331435203552246
3,90,Nanchong,4,-0.32222476601600647,6.656203746795654
3,91,Xianyang,1,4.248608589172363,16.813825607299805
3,92,Tongchuan,1,2.3335812091827393,10.164704322814941
3,93,Yanan,1,2.5715112686157227,12.967483520507812
3,94,Baoji,1,2.6978793144226074,9.699579238891602
3,95,Weinan,1,2.1513943672180176,12.510361671447754
3,96,Shizuishan,3,3.5064406394958496,12.763439178466797
3,97,Zhangqiu,5,0.6641292572021484,14.695953369140625
3,98,Jimo,5,-0.5950779914855957,12.284638404846191
3,99,Jiaonan,5,0.6809664368629456,13.324888229370117
3,100,Jiaozhou,5,-0.5254559516906738,10.660972595214844
3,101,Laixi,5,0.6276839971542358,12.019706726074219
3,102,Pingdu,5,0.21564143896102905,15.548343658447266
3,103,Penglai,5,0.11191028356552124,10.794113159179688
3,104,Zhaoyuan,5,-0.1495242416858673,12.33758544921875
3,105,Laizhou,5,-0.5189686417579651,10.169715881347656
3,106,Rushan,5,-0.1459362506866455,9.640228271484375
3,107,Wujiang,0,-0.2450689971446991,8.627585411071777
3,108,Taicang,0,0.6628566384315491,8.007741928100586
3,109,Jurong,0,0.9347206950187683,10.435372352600098
3,110,Jiangyin,0,-0.2547527253627777,10.303327560424805
3,111,Yixing,0,-0.1829966902732849,7.881476879119873
3,112,Jintan,0,-0.3283403813838959,8.49303913116455
3,113,Liyang,0,-0.4623716175556183,10.22530460357666
3,114,Linan,0,-0.3079594671726227,9.209528923034668
3,115,Fuyang,0,1.1455458402633667,10.241562843322754
3,116,Yiwu,0,-1.0659847259521484,7.235910892486572
3,117,Xinyang,7,1.9503053426742554,9.191442489624023
3,118,Zhoukou,2,1.7748098373413086,11.34307861328125
3,119,Jincheng,2,3.570669412612915,17.283979415893555
3,120,Shuozhou,6,2.3175454139709473,16.549362182617188
3,121,Jinzhong,6,3.784754753112793,13.974370002746582
3,122,Yuncheng,1,2.7461559772491455,12.872574806213379
3,123,Xinzhou,6,2.9161508083343506,15.886507034301758
3,124,Lu:liang,6,2.6647255420684814,16.45490264892578
3,125,Wuhai,3,2.6125192642211914,12.027960777282715
3,126,Bayannaoer,3,1.7739229202270508,11.675187110900879
3,127,Wulanchabu,6,0.7887943983078003,8.058871269226074
3,128,Alashanmeng,3,2.9221549034118652,8.675374031066895
3,129,Chaoyang,5,3.05452299118042,15.916812896728516
3,130,Bangbu,0,1.765185832977295,10.873870849609375
3,131,Huainan,0,2.5703623294830322,11.111631393432617
3,132,Huaibei,2,3.3808553218841553,11.596122741699219
3,133,Tongling,0,1.4393996000289917,9.434867858886719
3,134,Anqing,0,1.1770687103271484,9.247198104858398
3,135,Huangshan,0,-0.513769805431366,7.302759647369385
3,136,Chuzhou,0,-0.02295212633907795,10.920342445373535
3,137,Liuan,0,-0.3667019009590149,8.462322235107422
3,138,Chizhou,0,1.4617462158203125,10.081326484680176
3,139,Xuancheng,0,0.2969215214252472,9.652608871459961
3,140,Jingdezhen,0,0.09326597303152084,7.525953769683838
3,141,Yingtan,0,0.5147095918655396,5.72752046585083
3,142,Shangrao,0,-0.11793744564056396,6.453830242156982
3,143,Hebi,2,2.015162706375122,10.355685234069824
3,144,Xinxiang,2,-0.3181072771549225,10.872660636901855
3,145,Puyang,2,1.7030067443847656,13.161319732666016
3,146,Xuchang,2,1.4294248819351196,13.502086639404297
3,147,Luohe,2,1.7868671417236328,12.037635803222656
3,148,Nanyang,7,0.292889803647995,9.421607971191406
3,149,Shangqiu,2,1.2499427795410156,11.19515323638916
3,150,Zhumadian,2,1.635737657546997,10.501235008239746
3,151,Huangshi,7,-0.5574861764907837,7.81850004196167
3,152,Shiyan,1,-0.08661101013422012,6.075013637542725
3,153,Xiangfan,7,1.5446215867996216,11.70407772064209
3,154,Ezhou,7,-0.4673735499382019,8.961151123046875
3,155,Jingmen,7,0.4299982190132141,9.361563682556152
3,156,Xiaogan,7,0.23301652073860168,8.392017364501953
3,157,Huanggang,7,-0.011790845543146133,11.127449989318848
3,158,Xianning,7,0.5956467390060425,7.295012950897217
3,159,Suizhou,7,-0.3058202266693115,8.497396469116211
3,160,Enshizhou,7,0.3634739816188812,6.50840950012207
3,161,Yiyang,7,0.6601319313049316,7.211650848388672
3,162,Xiangxizhou,7,0.43910640478134155,7.183379650115967
3,163,Guangyuan,4,1.2269264459609985,5.710750579833984
3,164,Suining,4,0.14628683030605316,5.9507269859313965
3,165,Neijiang,4,-0.22736135125160217,8.788432121276855
3,166,Leshan,4,0.9178308248519897,9.952507019042969
3,167,Meishan,4,-0.6469897031784058,8.010053634643555
3,168,Guangan,4,-0.3241020739078522,6.086755275726318
3,169,Dazhou,4,0.12668214738368988,8.794610977172852
3,170,Yaan,4,1.778944492340088,11.44543170928955
3,171,Ziyang,4,0.03391382843255997,5.240216255187988
