horizon_hours,signal,alpha,base_mae,corrected_mae,delta_mae,baseline_probe_mae,incremental_delta_vs_baseline_probe
3,baseline_current_pm+prediction,100.0,9.557149887084961,9.565256118774414,0.008106231689453125,,
3,spatial_innovation,0.01,9.557149887084961,9.570076910960436,0.012927023875475285,9.565256118774414,0.00482079218602216
3,neighbor_trend,100.0,9.557149887084961,9.466136221682481,-0.09101366540248002,9.565256118774414,-0.09911989709193314
3,regional_factor,0.01,9.557149887084961,9.596988677978516,0.03983879089355469,9.565256118774414,0.03173255920410156
3,wind_aligned_innovation,0.01,9.557149887084961,9.487504959106445,-0.06964492797851562,9.565256118774414,-0.07775115966796875
3,wind_lagged_innovation_3h,100.0,9.557149887084961,9.480362892150879,-0.07678699493408203,9.565256118774414,-0.08489322662353516
3,wind_lagged_innovation_6h,100.0,9.557149887084961,9.539788246154785,-0.01736164093017578,9.565256118774414,-0.025467872619628906
3,dewpoint,100.0,9.557149887084961,9.568622589111328,0.011472702026367188,9.565256118774414,0.0033664703369140625
3,precipitation,100.0,9.557149887084961,9.568610191345215,0.011460304260253906,9.565256118774414,0.0033540725708007812
3,boundary_layer_height,100.0,9.557149887084961,9.536113739013672,-0.021036148071289062,9.565256118774414,-0.029142379760742188
3,ventilation,100.0,9.557149887084961,9.550989151000977,-0.006160736083984375,9.565256118774414,-0.0142669677734375
3,dewpoint_deficit,100.0,9.557149887084961,9.5484619140625,-0.008687973022460938,9.565256118774414,-0.016794204711914062
6,baseline_current_pm+prediction,100.0,12.92518424987793,12.932847023010254,0.007662773132324219,,
6,spatial_innovation,0.01,12.92518424987793,12.885074845978657,-0.04010940389927242,12.932847023010254,-0.04777217703159664
6,neighbor_trend,100.0,12.92518424987793,12.901010561400392,-0.024173688477537425,12.932847023010254,-0.031836461609861644
6,regional_factor,0.01,12.92518424987793,12.947503089904785,0.02231884002685547,12.932847023010254,0.01465606689453125
6,wind_aligned_innovation,0.01,12.92518424987793,12.708871841430664,-0.21631240844726562,12.932847023010254,-0.22397518157958984
6,wind_lagged_innovation_3h,100.0,12.92518424987793,12.823152542114258,-0.10203170776367188,12.932847023010254,-0.1096944808959961
6,wind_lagged_innovation_6h,100.0,12.92518424987793,12.889188766479492,-0.0359954833984375,12.932847023010254,-0.04365825653076172
6,dewpoint,100.0,12.92518424987793,12.922906875610352,-0.002277374267578125,12.932847023010254,-0.009940147399902344
6,precipitation,100.0,12.92518424987793,12.93701457977295,0.011830329895019531,12.932847023010254,0.0041675567626953125
6,boundary_layer_height,100.0,12.92518424987793,12.91015625,-0.015027999877929688,12.932847023010254,-0.022690773010253906
6,ventilation,100.0,12.92518424987793,12.921306610107422,-0.0038776397705078125,12.932847023010254,-0.011540412902832031
6,dewpoint_deficit,100.0,12.92518424987793,12.899242401123047,-0.025941848754882812,12.932847023010254,-0.03360462188720703
12,baseline_current_pm+prediction,100.0,15.438011169433594,15.502939224243164,0.06492805480957031,,
12,spatial_innovation,0.01,15.438011169433594,15.414206291575475,-0.0238048778581188,15.502939224243164,-0.08873293266768911
12,neighbor_trend,100.0,15.438011169433594,15.423029181527824,-0.014981987905770211,15.502939224243164,-0.07991004271534052
12,regional_factor,0.01,15.438011169433594,15.446674346923828,0.008663177490234375,15.502939224243164,-0.05626487731933594
12,wind_aligned_innovation,0.01,15.438011169433594,15.241788864135742,-0.19622230529785156,15.502939224243164,-0.2611503601074219
12,wind_lagged_innovation_3h,0.01,15.438011169433594,15.399677276611328,-0.038333892822265625,15.502939224243164,-0.10326194763183594
12,wind_lagged_innovation_6h,100.0,15.438011169433594,15.467300415039062,0.02928924560546875,15.502939224243164,-0.03563880920410156
12,dewpoint,100.0,15.438011169433594,15.48009204864502,0.04208087921142578,15.502939224243164,-0.02284717559814453
12,precipitation,100.0,15.438011169433594,15.502585411071777,0.0645742416381836,15.502939224243164,-0.00035381317138671875
12,boundary_layer_height,100.0,15.438011169433594,15.462185859680176,0.02417469024658203,15.502939224243164,-0.04075336456298828
12,ventilation,100.0,15.438011169433594,15.483956336975098,0.045945167541503906,15.502939224243164,-0.018982887268066406
12,dewpoint_deficit,100.0,15.438011169433594,15.431113243103027,-0.006897926330566406,15.502939224243164,-0.07182598114013672
24,baseline_current_pm+prediction,0.01,17.295181274414062,17.35549545288086,0.060314178466796875,,
24,spatial_innovation,0.01,17.295181274414062,17.341282357216688,0.04610108280262537,17.35549545288086,-0.014213095664171504
24,neighbor_trend,100.0,17.295181274414062,17.292753586117826,-0.002427688296236852,17.35549545288086,-0.06274186676303373
24,regional_factor,0.01,17.295181274414062,17.33056640625,0.0353851318359375,17.35549545288086,-0.024929046630859375
24,wind_aligned_innovation,0.01,17.295181274414062,17.295076370239258,-0.0001049041748046875,17.35549545288086,-0.06041908264160156
24,wind_lagged_innovation_3h,0.01,17.295181274414062,17.327709197998047,0.032527923583984375,17.35549545288086,-0.0277862548828125
24,wind_lagged_innovation_6h,0.01,17.295181274414062,17.338346481323242,0.04316520690917969,17.35549545288086,-0.017148971557617188
24,dewpoint,100.0,17.295181274414062,17.339683532714844,0.04450225830078125,17.35549545288086,-0.015811920166015625
24,precipitation,100.0,17.295181274414062,17.353139877319336,0.05795860290527344,17.35549545288086,-0.0023555755615234375
24,boundary_layer_height,100.0,17.295181274414062,17.338069915771484,0.042888641357421875,17.35549545288086,-0.017425537109375
24,ventilation,100.0,17.295181274414062,17.344812393188477,0.04963111877441406,17.35549545288086,-0.010683059692382812
24,dewpoint_deficit,100.0,17.295181274414062,17.306501388549805,0.011320114135742188,17.35549545288086,-0.04899406433105469
36,baseline_current_pm+prediction,100.0,18.941162109375,18.99860191345215,0.05743980407714844,,
