horizon_hours,signal,alpha,base_mae,corrected_mae,delta_mae,baseline_probe_mae,incremental_delta_vs_baseline_probe
3,baseline_current_pm+prediction,100.0,9.539288520812988,9.58901596069336,0.049727439880371094,,
3,spatial_innovation,100.0,9.539288520812988,9.607223041727876,0.06793452091488739,9.58901596069336,0.018207081034516293
3,neighbor_trend,100.0,9.539288520812988,9.536604014597351,-0.0026845062156368726,9.58901596069336,-0.052411946096007966
3,regional_factor,100.0,9.539288520812988,9.605352401733398,0.06606388092041016,9.58901596069336,0.016336441040039062
3,wind_aligned_innovation,0.01,9.539288520812988,9.60807991027832,0.06879138946533203,9.58901596069336,0.019063949584960938
3,wind_lagged_innovation_3h,100.0,9.539288520812988,9.54652214050293,0.007233619689941406,9.58901596069336,-0.04249382019042969
3,wind_lagged_innovation_6h,100.0,9.539288520812988,9.583404541015625,0.04411602020263672,9.58901596069336,-0.005611419677734375
3,dewpoint,100.0,9.539288520812988,9.590441703796387,0.05115318298339844,9.58901596069336,0.0014257431030273438
3,precipitation,100.0,9.539288520812988,9.593459129333496,0.05417060852050781,9.58901596069336,0.004443168640136719
3,boundary_layer_height,100.0,9.539288520812988,9.581071853637695,0.04178333282470703,9.58901596069336,-0.007944107055664062
3,ventilation,100.0,9.539288520812988,9.574302673339844,0.03501415252685547,9.58901596069336,-0.014713287353515625
3,dewpoint_deficit,100.0,9.539288520812988,9.600208282470703,0.060919761657714844,9.58901596069336,0.01119232177734375
6,baseline_current_pm+prediction,100.0,12.542757987976074,12.627373695373535,0.08461570739746094,,
6,spatial_innovation,100.0,12.542757987976074,12.635125509879348,0.0923675219032738,12.627373695373535,0.00775181450581286
6,neighbor_trend,100.0,12.542757987976074,12.642840360080474,0.1000823721043993,12.627373695373535,0.01546666470693836
6,regional_factor,100.0,12.542757987976074,12.633069038391113,0.09031105041503906,12.627373695373535,0.005695343017578125
6,wind_aligned_innovation,100.0,12.542757987976074,12.631834030151367,0.08907604217529297,12.627373695373535,0.004460334777832031
6,wind_lagged_innovation_3h,100.0,12.542757987976074,12.595829010009766,0.053071022033691406,12.627373695373535,-0.03154468536376953
6,wind_lagged_innovation_6h,100.0,12.542757987976074,12.625974655151367,0.08321666717529297,12.627373695373535,-0.0013990402221679688
6,dewpoint,100.0,12.542757987976074,12.619562149047852,0.07680416107177734,12.627373695373535,-0.007811546325683594
6,precipitation,100.0,12.542757987976074,12.628595352172852,0.08583736419677734,12.627373695373535,0.0012216567993164062
6,boundary_layer_height,100.0,12.542757987976074,12.634241104125977,0.09148311614990234,12.627373695373535,0.006867408752441406
6,ventilation,100.0,12.542757987976074,12.62317180633545,0.080413818359375,12.627373695373535,-0.0042018890380859375
6,dewpoint_deficit,0.01,12.542757987976074,12.641620635986328,0.0988626480102539,12.627373695373535,0.014246940612792969
12,baseline_current_pm+prediction,100.0,14.37399673461914,14.48073959350586,0.10674285888671875,,
12,spatial_innovation,0.01,14.37399673461914,14.46078465787652,0.08678792325737916,14.48073959350586,-0.019954935629339587
12,neighbor_trend,100.0,14.37399673461914,14.47284551440688,0.09884877978773865,14.48073959350586,-0.0078940790989801
12,regional_factor,0.01,14.37399673461914,14.441920280456543,0.06792354583740234,14.48073959350586,-0.038819313049316406
12,wind_aligned_innovation,0.01,14.37399673461914,14.439261436462402,0.06526470184326172,14.48073959350586,-0.04147815704345703
12,wind_lagged_innovation_3h,100.0,14.37399673461914,14.454197883605957,0.0802011489868164,14.48073959350586,-0.026541709899902344
12,wind_lagged_innovation_6h,100.0,14.37399673461914,14.483464241027832,0.1094675064086914,14.48073959350586,0.0027246475219726562
12,dewpoint,0.01,14.37399673461914,14.469762802124023,0.09576606750488281,14.48073959350586,-0.010976791381835938
12,precipitation,100.0,14.37399673461914,14.477020263671875,0.10302352905273438,14.48073959350586,-0.003719329833984375
12,boundary_layer_height,100.0,14.37399673461914,14.465625762939453,0.0916290283203125,14.48073959350586,-0.01511383056640625
12,ventilation,100.0,14.37399673461914,14.471155166625977,0.09715843200683594,14.48073959350586,-0.009584426879882812
12,dewpoint_deficit,100.0,14.37399673461914,14.480510711669922,0.10651397705078125,14.48073959350586,-0.0002288818359375
24,baseline_current_pm+prediction,1.0,15.588550567626953,15.625542640686035,0.03699207305908203,,
24,spatial_innovation,0.01,15.588550567626953,15.625462609212942,0.03691204158598893,15.625542640686035,-8.003147309310066e-05
24,neighbor_trend,100.0,15.588550567626953,15.560073150059704,-0.028477417567248864,15.625542640686035,-0.0654694906263309
24,regional_factor,0.01,15.588550567626953,15.617453575134277,0.02890300750732422,15.625542640686035,-0.008089065551757812
24,wind_aligned_innovation,0.01,15.588550567626953,15.61945629119873,0.030905723571777344,15.625542640686035,-0.0060863494873046875
24,wind_lagged_innovation_3h,0.1,15.588550567626953,15.61964225769043,0.031091690063476562,15.625542640686035,-0.005900382995605469
24,wind_lagged_innovation_6h,1.0,15.588550567626953,15.625948905944824,0.037398338317871094,15.625542640686035,0.0004062652587890625
24,dewpoint,0.01,15.588550567626953,15.644536972045898,0.05598640441894531,15.625542640686035,0.01899433135986328
24,precipitation,100.0,15.588550567626953,15.618575096130371,0.03002452850341797,15.625542640686035,-0.0069675445556640625
24,boundary_layer_height,100.0,15.588550567626953,15.626559257507324,0.038008689880371094,15.625542640686035,0.0010166168212890625
24,ventilation,100.0,15.588550567626953,15.617986679077148,0.029436111450195312,15.625542640686035,-0.007555961608886719
24,dewpoint_deficit,100.0,15.588550567626953,15.622476577758789,0.03392601013183594,15.625542640686035,-0.0030660629272460938
36,baseline_current_pm+prediction,100.0,16.48334503173828,16.550691604614258,0.06734657287597656,,
36,spatial_innovation,100.0,16.48334503173828,16.54786714440662,0.06452211266833885,16.550691604614258,-0.0028244602076377134
36,neighbor_trend,100.0,16.48334503173828,16.53939831931876,0.056053287580478894,16.550691604614258,-0.011293285295497668
36,regional_factor,100.0,16.48334503173828,16.543773651123047,0.060428619384765625,16.550691604614258,-0.0069179534912109375
36,wind_aligned_innovation,100.0,16.48334503173828,16.543010711669922,0.059665679931640625,16.550691604614258,-0.0076808929443359375
36,wind_lagged_innovation_3h,100.0,16.48334503173828,16.547882080078125,0.06453704833984375,16.550691604614258,-0.0028095245361328125
36,wind_lagged_innovation_6h,100.0,16.48334503173828,16.555227279663086,0.07188224792480469,16.550691604614258,0.004535675048828125
